tweet_id,text,misogyny,category
4267,#نانسي_السبع برافو عليكي وعلى مهنيتك هيدا الوعي الاعلامي المطلوب � مستخدم@,none,none
711,#جويل_بويونس انت مش بس مراسلة انت مناضلة #كل_الإحترام ❤️� مستخدم@ https://t.co/Z6vmJSltAy,none,none
2346,مستخدم@ انت المصاري فوقك وتحتك شو فارقة معك؟!!!,none,none
1434,مستخدم@ يعني تقدري تقولي ان الكم بقي اهم بكتير من الكيف,none,none
4410,مستخدم@ انت بلا تهذيب يا ديما صادق ويا عيب الشؤم عليكي .,misogyny,discredit
1973,مستخدم@ والله طلعتي درجة من ربع لسان لَ نص لسان بهنيكي انا و حابب اتعّرف عليكي دروري,misogyny,stereotyping & objectification
5549,مستخدم@ العمى بقلبك تعودتي على البهدلة عنجد استحي,misogyny,derailing
4541,مستخدم@ للاسف يا جيسيكا .,none,none
6486,مستخدم@ عليك لعنت الله انتي وثورتك المشئومه,misogyny,damning
4201,مستخدم@ شرف ليكي يا شكمان يا اختي أن الخارجيه بنفسها تجيب سيرتك حتي لو هتقول عليكي جربوعه وريحتك وحشه... ولايهمك كله ف سبيل حريه البرفانات..,misogyny,discredit
6674,مستخدم@ ههههههه لماذا البكاء ياثوريه يام الاخلاق �,none,none
1624,مستخدم@ مستخدم@ مناضلة انتي يا ست ديما,none,none
4421,مستخدم@ يعطيك الف عافية نوال,none,none
1579,مستخدم@ مين انتي يابنت الوسخه عشان تتكلمي عن مصر وتوسخي اسمها بلسانك الوسخ,misogyny,discredit
238,مستخدم@ مستخدم@ عبيد البشر هم من يخرسون أما الأحرار فيملئون العالم ضجيجا حتى يصلوا إلى حقوقهم,none,none
6496,مستخدم@ ولا بنغازي ولا طرابلس احنا كلنا مشتاقين تزوري فرج عشان تشوفي بعينك قوة فرج يا #وسخه,misogyny,discredit
5247,مستخدم@ اربطي زندك وحاجيكي تحريض انت وجماعتك,none,none
2895,المرأة هي نصف المجتمع ، وهي التي تلد و تربي النصف الآخر #عقليات_البنات,none,none
5676,مستخدم@ ديما الثورة تسير على خط مستقيم وكلاب فارس تنبح,none,none
2016,مستخدم@ مستخدم@ انت صحافية و يجب ان تكوني موضوعية #لبنان__ينتفض,none,none
2843,مستخدم@ لي ما بنزلي انت يا يا بنت الحرام,misogyny,discredit
1632,مستخدم@ انتي رأس الفتنة وعقبا لما تسقطي انتي وتموتي ونخلص منك ومن عمالتك,misogyny,discredit
1613,مستخدم@ #واطية وبتضلك #واطية,misogyny,discredit
2936,مستخدم@ صحفجية كذابة,misogyny,discredit
6230,مستخدم@ ولَك وجهك تغردي يا بوق قطر .. اللهم لا شماتة 😂😂😂😂😂 https://t.co/WEVVkXxKHR,misogyny,discredit
2862,ياريت يكون كتاب عن النسوان عامة عشان هما بقوا عقارب كلهم و مبقتش ف واحد سالكة خلاص 🙂😂😂😂,misogyny,discredit
705,مستخدم@ عّم تنتقدي رئيس الجمهورية يا إم نصف لسان لو جمل اطلع بحردبتوا كان وقعوا وفاك وقبتوا,misogyny,stereotyping & objectification
4463,مستخدم@ نيابة عن أحدهم كمان: سدي حلقك,misogyny,discredit
6856,مستخدم@ ياريت تركزى اكتر فى بلدك اللى بتضيع بدلا من التركيز ف عيوب الاخرين,none,none
5755,مستخدم@ الأفعى المرقطة,misogyny,discredit
966,مستخدم@ كلي خرا وليه .. يلعنك ساقطة,misogyny,discredit
3463,مستخدم@ ديما الصوت الحرّ. انتِ فخر الثوار. منحبك #لبنان_ينتفص,none,none
1471,مستخدم@ كل احترام لكي يا حرة,none,none
1044,ايه ياختي النسوان الي كلهم طلعوا اوسخ من بعض دول,misogyny,discredit
3747,مستخدم@ مستخدم@ الله يقويكي دموعك غالية وعزيزة,none,none
3081,مستخدم@ انت بدك جنازة تلطمي فيها,none,none
1225,مستخدم@ الله يحميكي ولا تخافي اول شي الله معك وتاني شي نحنا معك وتالت شي هنن بس ابطال عالتويتر ❤❤❤,none,none
7549,مستخدم@ مستخدم@ مستخدم@ مستخدم@ انا عرفت ليه بيقولوا ان الستات مكانهم المطبخ ومالهمش في الكورة معنديش استعداد ولا وقت اضيعه في الرد بنفس مستواكي ❤,misogyny,stereotyping & objectification
2452,مستخدم@ مافي جديد ...سخيفة وواطية ..تفه,misogyny,discredit
3457,مستخدم@ مرات يا ديما بتعجبني تغريداتك ���هيدي حلوة,none,none
7274,مستخدم@ اكيد خايفة يا فاسدة,misogyny,discredit
6140,مستخدم@ كلي هو يا ديما صادق عيب عليك,misogyny,discredit
949,مستخدم@ جميع من مات من الشعب اليمني ومن سيموت منهم دمائهم في رقبتك يابنت الكلاب ياوسخة ، منك لله انتي ومن يحرضك ويقويكي ياكلبة,misogyny,discredit
7460,مستخدم@ خليكي في ميليشياتك متدخليش في اللي مالكيش فيه,none,none
804,هو النسوان كلهم بقوا قمرات ولا أحنا اللي سقف توقعاتنا انخفض ووصلنا لحالة غير مسبوقة من الرضا ؟,none,none
758,مستخدم@ وحده بلا أخلاق حقق سرماية,misogyny,discredit
5527,مستخدم@ سيدة ديما صادق التظاهر ضد المصارف شيء والتظاهر أمام مصرف لبنان والتهجّم على رياض سلامة شيء آخر ، أنتِ صح… https://t.co/V2IlkO3Fog,none,none
4988,مستخدم@ من قلب طرابلس السلام منحبك و منحترمك❤️,none,none
6687,مستخدم@ احقر ما انجبت النساء قبح وجهك القبيح يانكره,misogyny,discredit
6065,RT مستخدم@: مستخدم@ مستخدم@ #ديما_الكذابة اسمعي الفيديو #ديما_غشيما,misogyny,discredit
1831,مستخدم@ انا سكري بوزك احسن يا وسخه,misogyny,discredit
2128,مستخدم@ مستخدم@ مفروض ممنوع تطلعين من بيتكم و تدخلين دانكن بدون محرم ، حرمه مكانك المطبخ,misogyny,stereotyping & objectification
3128,مستخدم@ اذا معكن مصاري هلأد لشو عم تنتفضو وتشكو وتنعو انو معكن مليون دولار حق شماسي بس,none,none
6713,مستخدم@ كمان الخوات دمرنا وخرب وحرق حياتنا والبلد... وكلن يعني كلن يعني جعجع وستريدا أولن ... وانتي بتحكي مغال… https://t.co/ouo0qZFZpS,misogyny,discredit
2520,مستخدم@ الله ينصر اللبنانية وشعب لبنان يارب,none,none
5478,مستخدم@ ام ريحه راعية الماعز تقول عنا منبوذييين https://t.co/CnkUp5c2bg,misogyny,stereotyping & objectification
6258,مستخدم@ لسة محروقة عشان انطردتي من مصر زي كيس زبالة؟؟ معلش كلي ف نفسك لحد ماتموتي انتي واللي زيك والقافلة تسير يا خيبيتها,misogyny,discredit
3,مستخدم@ مستخدم@ مستخدم@ ليش الهجوم عليها؟ هي عم تقرأ المقدمة فقط. منها صاحبة المحطة ولا المسؤولة عن الكتابة.,none,none
144,مستخدم@ قبح الله وجهك يا ظلف العنز,misogyny,damning
6221,مستخدم@ لعنة الله عليكي ياوجه الجحش ياعاهره,misogyny,damning
256,مستخدم@ لك بدك شي واحد يعبيلك راسه,none,none
1501,مستخدم@ هذا المعتوهه المعوقه يجب قتلها وعدتك أينما أراك ساقتلك يا ديما,misogyny,threat of violence
6857,مستخدم@ انتي ولا كلمة بتطلع مزبوطة معيك ��يقع عمريك انتي اخر وحدة لازم تحكي بهلموضوع,misogyny,damning
2179,مستخدم@ نظرة حبي على وجهك ياعمه توكل,none,none
5184,مستخدم@ هلاء هول أبطال عندكم خيطو بغير هالمسلة نحن الأبطال عنا يلي وقفو على الجبهات بسلاحهم وتصدو للعدو,none,none
6336,مستخدم@ مستخدم@ نسدي بشرفك إذا كان عندك شرف,misogyny,discredit
4940,مستخدم@ اي كتير منيح شو زعحك يا مجوية وين المشكلة عندك هيد رأي حر عندك مشكلة يا زبالة الاعلام,misogyny,discredit
4084,مستخدم@ ديما خلص بكفي حرق اعصاب ارحميهم ريحيهن شي نهار لان فرطة اعصابهم,none,none
2093,مستخدم@ اولاً الاحترام واجب السيد حسن غصبن عن رأسك مش حسن لانك إعلامية بدون احترام,misogyny,discredit
3481,مستخدم@ ما تجربي تغلطي ويلي بحاول يشوه صورة حزب الله ما ينسى انو لبنان اصغر من حلب بس هيك,none,none
1852,مستخدم@ مستخدم@ هيدي اذا بدو يوجهها. بكون البث مباشرة من قصر بعبدا. بس طبعا السيد أوعى وأفهم وأذكى مني ومنك لي… https://t.co/1Llc4vthEY,none,none
6418,مستخدم@ مستخدم@ انا ما كذبتك بالعكس.. قلتلك اذا ما شفتيه مش معناتا انو مش موجود..,none,none
2671,مستخدم@ مستخدم@ بقا دي منظر واحده تنتقدوها يا ولاد الجزمه ده لو عندنا كانت مسكت رئيس جمهوريه ��,none,none
2486,مستخدم@ مستخدم@ ربي معكم وربي وفقكم وينصركم,none,none
4333,مستخدم@ المشكله انها ما تفهم ، وجهها من ربل كم ياسب ولعن وايور لها ولا يقطع بها ، قبح الله وجهك,misogyny,damning
2281,مستخدم@ تحية لك ولجرأتك توخي الحذر الله يحميكِ �❤️�,none,none
7105,مستخدم@ يا رب وقلوبنا معك,none,none
998,مستخدم@ بصراحه بعض الحريم متمردات يبغالهم جلد مو ضرب وبعض الرجال كمان عشان لايزعلوا الحريم بس هههه,misogyny,threat of violence
7235,مستخدم@ كلامه صحيح الحرمة مكانها البيت و المطبخ,misogyny,stereotyping & objectification
386,مستخدم@ مستخدم@ مستخدم@ مستخدم@ مستخدم@ بري وجبران قعدو سنه يتخانقو على النفط . كل… https://t.co/Im8uCIr9po,none,none
5439,و دي بقي هضيفها في مجلد ليه الستات لازم تموت اللي انا ألفته برضه,misogyny,dominance
3543,مستخدم@ إذا السيد حسن قبلك مسمار بنعلو إيلك الشرف,misogyny,dominance
6141,مستخدم@ روحي نقبري نامي اشرفك ولك ليش عم تجيبي المسباة لحالك حبيبتي الشيعة والحزب والحركة صرمايتن اشرف منك يا ام تمويل,misogyny,discredit
3570,مستخدم@ لازم ال lbc تزعبك لانك وحدة اسراءلية وخاينة,misogyny,discredit
733,مستخدم@ بس يا وسخه يا بت الوسخه يا زباله,misogyny,discredit
5647,مستخدم@ لعنه الله عليك ياتوكل الشوم قد انتي تتطاولي علي العلماء من تكوني انتي يا صايعه في شوارع اسطنبول,misogyny,damning
6272,مستخدم@ عون تاج لبنان. وكرامته من كرامة لبنان. روحي على بيتك انضبي وبلا فلسفة,misogyny,discredit
249,مستخدم@ مستخدم@ عم بطعموها الها بطاطا ولبنه ولغيرها كبه بالكبايه ...وكنافه علي بابا ���,none,none
6075,مستخدم@ مستخدم@ يبدو انك تعانين مشكلة شخصية,none,none
109,مستخدم@ انشالله بيقبرك ومنرتاح من سمك يا خنزيرة ����,misogyny,damning
3524,مستخدم@ طز فيك انت لا تستحقي الا النعال,misogyny,derailing
5421,الف تحية للإعلامية المناضلة مستخدم@ يا عيب الشوم على انصاف الرجال يلي عم ينبحوا و القافلة تسير ���,none,none
3512,مستخدم@ الله يخلي النسوان كلهم والله كيكة وعسل,none,none
2977,مستخدم@ بالتوفيق استاذة توكل والئ الامام والقمة دائما ربنايوفقك ويعينك في كل المجالات سواء في المجالات السياسية والخيريه والاجتماعية وكلنامعك باذن الله دائماوابدا,none,none
2329,مستخدم@ مسكينه المذيعة خايفه يشحطوها من شغلها,none,none
7512,مستخدم@ مستخدم@ هي حمارة بس بتعمل حالها انها بتفهم تناقش,misogyny,discredit
3556,مستخدم@ من أراد أن يعرف أخلاق الحزب (الذي نسب نفسه الى الله) فليقرأ للمعلقين من أتباعه,none,none
5822,مستخدم@ لا تقتربي كثير من هيلاري فهي تستاء من رائحتك التي تشبه رائحه الماعز...وان ابتسمت في وجهك.,misogyny,stereotyping & objectification
3564,مستخدم@ مستخدم@ مستخدم@ كل نقطة دم برقبتك وبرقبة عيلتك لأجيال واجيال الله عليكم الله عليكم أبواق اسرائيلية,none,none
3704,مستخدم@ قص الله لسانك ايتها الشمطاء..... عليكي من الله ما تستحقين.....,misogyny,damning
1930,مستخدم@ الله يخرب بيتك وعقلك مثل ماخربتي اليمن ياسجاح,misogyny,damning
2356,مستخدم@ تبقي سجليهن عا لوح تلج وشوفي شو بيطلعلك ان مفكره انتي غير الكل يعني كل الصحافيه تبهدله او جمالك غير شكل مصدقه حالك,none,none
4276,مستخدم@ ههههههه شركاء .. الشريك لا يفضح شريكه بهيك وضع,none,none
6788,مستخدم@ هلاء حزب الله صار بس بدو يخاطب شعبو بدها نانسي السبع تركد و تصرخ للعالم. بعدين كتير هينة رفع الغطاء ين… https://t.co/K6AJkLthoM,none,none
2898,مستخدم@ جعل النار تاكل عضوك السمبثاوي المعفن يا غرابة البين,misogyny,damning
2630,مستخدم@ مستخدم@ وين مصدرك يا فهيمة �,none,none
5928,مستخدم@ يا ترى لسه موقفك من أم المؤمنين هيلاري زي ماهو واللا غيرتي رأيك بعد كلامها عن ريحتك المعفنة .. يا معفنة 😂😂😂 https://t.co/6iypQm6zzg,misogyny,stereotyping & objectification
5039,مستخدم@ تافه. كاذبة. ممولة. مريضة نفسية,misogyny,discredit
433,مستخدم@ اهى نوعية الستات بنت الوسخه دى ببقى نفسى احطهم على بعض و اولع فيهم كده,misogyny,threat of violence
5805,مستخدم@ حقاً،، حقاً# بتقتلو القتيل وبتمسو بجنازته##,none,none
2725,مستخدم@ اجترار . موضوع خاشقجي أصبح اجترار مثل الغنم توكل روحي غسلي وجهك,misogyny,discredit
4057,مستخدم@ قال لن يسقط العهد و ليس الحكومة يا هبيلة ��,misogyny,discredit
5530,مستخدم@ لانك زباله وتربية شوارع ماعمرك حسيتي بالامان ..,misogyny,discredit
3230,مستخدم@ الزلزال منًك ادها يا قظم.,none,none
5850,مستخدم@ طيب اول شي شوفي اسنانك صلحيها بعدين التفتي للعالم ..اتوقع ريحة فمك🤮🤢 https://t.co/KgJfFy9cTe,misogyny,stereotyping & objectification
5146,مستخدم@ من تفوق الي آخر. القافلة تسير والكلاب تنبح,none,none
3458,مستخدم@ نوال شو قصتك كل يوم بتاكلي قتله شو صاير معك شي اليوم طمنينا عنك .,none,none
336,مستخدم@ بحب طمنك جعجع راجع https://t.co/RsTXVWpxvi,none,none
7519,مستخدم@ يا رب يقبر قلبك وقلب عيلتك وسليلتك كلا بيستاهل ��,misogyny,damning
735,"مكان المرأة الحقيقي مو العمل ولا البيت ولا المطبخ , مكانها قلبي 💘",none,none
7813,مستخدم@ هيدي هي الحرية والجرأة,none,none
2847,مستخدم@ مستخدم@ مستخدم@ مش صحيح ابدا . ما حدا عم يفك شي . وفشرتي نترك.,misogyny,damning
1221,مستخدم@ مستخدم@ لا هي كانت بتقلش وأنا مفهمتش بس ميمنعش ان الستات ملهمش في الكورة ... وعلى فكره أنني جرحتيني كده علشان أنا غلبان ومحدش بيتابعني اسكت ولا ايه,misogyny,stereotyping & objectification
3692,مستخدم@ مستخدم@ مستخدم@ من كل عقلكن عم تفكروا بهيك أمور تافها لبلد ضاع أنتو همكن السيد شو حاطة وراه هيدي #الفتن بذاتها,none,none
1093,مستخدم@ يا ريت في منظف للوساخة الادمية حتى نظف لبنان من شر الصحافة المأجورة اللتي تعيش على اوجاع الفقراء,none,none
7514,مستخدم@ و الله انتي جميلة و كلنا ب نحبك,none,none
972,مستخدم@ وانا قول ليه هل العدد من العسكر موجود�,none,none
7819,مستخدم@ نانسي السبع ليست اعلامية بوق فتنة,misogyny,discredit
5175,مستخدم@ معها حق شكلك وصوتك بيسدو النفس ما بلومها����,misogyny,stereotyping & objectification
5675,كسم سواقه الستات فالبلد بت الوسخه ديه,misogyny,discredit
7024,مستخدم@ ليش بتحبي الثرثرة كتير,none,none
4983,مستخدم@ كنتي قريبا توقعي شي يناسبك اكتر https://t.co/iQjdNGJjvT,misogyny,discredit
7673,مستخدم@ ينكسر العمود الفقري حق ضهرك ان شاءالله,misogyny,damning
4044,حقي الراجل اذكي من الست ست مرات 😂.؟,misogyny,dominance
3454,مستخدم@ انضبي ما رح تقدروا تعملوا فتنة مع السيد لا الموت موتى بغيظك خليكي مع زعميك المجرم,misogyny,discredit
3351,مستخدم@ انتى مع اى حد يخدك فى الخرابه,misogyny,sexual harassment
2433,مستخدم@ بس فيكي تشرحيلنا يا نابغة بالسياسة شو عم تحاولي تعملي؟؟ عم تحرضي لاءنشقاق الجيش ؟؟ إذا بعد في ذرة أمل يظ… https://t.co/oOsFN1BAy0,none,none
5680,مستخدم@ ياولية انكسفى ع دمك بلدك مقهور,misogyny,discredit
4401,مستخدم@ كل الحب والإحترام لك,none,none
2931,مستخدم@ بتمسحي جوخ منيح ...,none,none
242,مستخدم@ في علاقة متجذّرة وعضويّة بين الحالة العونيّة والصرامي.. حتّى إذا بدّن يمدحوا حدا عندن ما بيحكوله غير عن صبّاته �,none,none
3914,مستخدم@ الله يلعن ثورة 25 خلانا نشوف أشكال ضالة زيك يا دبانة انتي واخوان الشياطين .,misogyny,discredit
4264,مستخدم@ مستخدم@ بس عم تغطيها بدل ما تعرض طبخات تيتا لطيفة �,none,none
3774,مستخدم@ مستخدم@ مستخدم@ لا تعطي الحرمه اكبر من حجمها,misogyny,dominance
3199,مستخدم@ الله يقويكي يا ديما �,none,none
6865,RT مستخدم@: مستخدم@ لك يا جيسيكا خلينا ساكتين ، لك مرشحة عَل انتخابات تويت ما بتعرف تكتب و كل البلد عارف مين بيكتبلك ياهون . لك كلم…,none,none
6595,مستخدم@ عقبال القتلة الجاية ههههه,misogyny,threat of violence
2550,مستخدم@ كفاية الوساخة اللى فى دمك وركزى فبلدك لبنان اللى بتنهار إقتصاديا,misogyny,discredit
6366,مستخدم@ يكفي انك حمارة والا كنت حللتي احسن. ؟,misogyny,discredit
1942,مستخدم@ مستخدم@ مستخدم@ هيدا شرف كبير إله وبنتمناله التوفيق مش معقولة يترك شعبه كرمال قرطة زعران,none,none
4761,مستخدم@ مستخدم@ هههههههههه طعمرك بحبشي بحبشي في نعنوع مضيع فردة حلق�,misogyny,damning
5791,مستخدم@ مشكلتلك مفكرة حالك مهضومة وانت كمخة,misogyny,discredit
4616,مستخدم@ وقت بكون في محرضين متلك من حق اي شخص يقوم بالخطوة لبدو ياها يا جارية السفارات,misogyny,discredit
1800,مستخدم@ يلعن روحك يا ديما,misogyny,damning
4019,مستخدم@ انت بعد ما ختفيتي !؟,none,none
6593,مستخدم@ لتفهمي قد اجرو بعدين احكي,misogyny,dominance
5474,مستخدم@ يسعدني ربك ست نوال.. لأنك حقاوية مستخدم@,none,none
5762,مستخدم@ افففففففف يا رب ... الله يحميكي ويريحنا من قرفون �,none,none
5940,مستخدم@ انت شو دخلك من تدخل في ما لا يعنيه سمع كلام لا يرضيه هاي مظاهرات ضد القمع والسرقة منا ضد مقاومة حبيبي… https://t.co/jKJs42x3zf,none,none
4356,مستخدم@ مستخدم@ مستخدم@ ما راح نعطيها هل الشرف خليها تعوي لتشبع ���,misogyny,stereotyping & objectification
4206,مستخدم@ يلعنك ما أوقحك #بهيمة_من_بلدنا,misogyny,discredit
3576,مستخدم@ انتي مو زباله ولاكيس الزباله ولا الوصخ اللي بالزباله انتي المويه اللي تطلع من الزباله,misogyny,discredit
4768,مستخدم@ صاروا عند القضاء، ما تستغبي وتستفرغي حقدك,misogyny,discredit
466,مستخدم@ سخافتك،وقلة فهمك بالسياسة بتمنعك تحكي غير بالمونتاج,misogyny,discredit
4459,مستخدم@ وحشتينا بجد عاوزين نشوفك على الشاشة قريبا كل سنة وحضرتك طيبة,none,none
6499,مستخدم@ يا نعجة جربناة ياللي ملكيش لازمة يا مصدية . يا مصاصة دماء الأطفال وأكل لحومهم _دراكولا_مصاصة_دماء_الأطفال _بنت_الشيطان_دراكولا,misogyny,discredit
6516,مستخدم@ ان شاء الله ربي يحول لك بثور يدعسك,misogyny,damning
1267,مستخدم@ لشو ؟ شاطرين علي غيره. يا عيب الشؤم عليكم.,none,none
7785,مستخدم@ إن مامتي بالمنشار إذا انتهى دورك ستموتين بإنفجار ممن جندوك لاغراض محدودة يحققونها من قبلك يالخنز خنزان هل فهمتي ياقات,misogyny,discredit
3389,نشوف الست مع بعض لانها مخلوق اذكي وقدراتها أعلي من الراجل 😈 https://t.co/RiXHzQ6lvv,none,none
3779,مستخدم@ مستخدم@ فالج ما تعالج مش راح تفهم ,misogyny,discredit
1691,مستخدم@ هدول الزعران هنن و اللي وراهم أساس البلا,none,none
7493,مستخدم@ مستخدم@ مستخدم@ مستخدم@ رسمالك ضرطة انت,misogyny,discredit
847,مستخدم@ انت وحده داشره ولا تستحين علا نفسك انتي تخدمين الغرب وتحرضين ناس بلكذب توكل خرفان هي نار الفتنه,misogyny,discredit
5471,انت صوت الضمير و صوتك يرعبهم #كلنا_ديما_صادق مستخدم@,none,none
3021,مستخدم@ مستخدم@ يمنى ����� حسيتك علبة سردين شو مهضومة,misogyny,stereotyping & objectification
1860,مستخدم@ رحم الله شخينا ابن باز وسود الله وجهك,misogyny,damning
215,مستخدم@ أديش سعرك؟,misogyny,stereotyping & objectification
4291,مستخدم@ كلي خرا بالاملية يعني,misogyny,discredit
3639,مستخدم@ اذا واحد عم يحك ضهرو بالعصاية صارت جريمة,none,none
5533,مستخدم@ وسخة يا ديما وبتبقي من زبالة الشر,misogyny,discredit
674,مستخدم@ ��� جميل جمال.. ما له مثال ��,none,none
4786,مستخدم@ طرابلس متنور اكير فيكي يا ديما ....,none,none
5324,مستخدم@ ديما الأصيلة من منبت طاهر وطيب,none,none
1783,مستخدم@ يا ريت بتعرف تحترم حدا .. ما تلوموها .. تربايتها هيك .. هي ما بتحترم إلا ابو محمد الجولان… https://t.co/ZKkPpnPplq,misogyny,discredit
6478,مستخدم@ وجهك مايساعد على الذهاب لمسبح ثامر 😁 https://t.co/tst2Woh0kY,none,none
3792,أنا اكتشفت إن آكتر زمالكاوية بتشجع وبتفهم ومحترمات وفاضلات ومتعصبين للزمالك هم الستات والبنات الزمالكاويه اجدع واحسن واعظم ستات وبنات بنتعلم منهم التشجيع وبيفهموا فى الكورة أحسن من جمهور فكريه,none,none
1374,مستخدم@ اقول كلي زق يا خرابة العالم انتي مدري كيف سلح ويتكلم وكلامك خرا زيك,misogyny,discredit
3800,مستخدم@ العما ما اجحشك. أنتي متملقة. الله لا يوفقك.,misogyny,discredit
4831,مستخدم@ عنجد انك سخيفه انت ولمتظاهرين,misogyny,discredit
6128,مستخدم@ يعني بكلامك العهد هو الفاسد؟!!! لا يا حبيبتي الفاسد هو اخلاقك .,misogyny,discredit
4134,مستخدم@ الله يحميكي ويخليلك هل حلوة,none,none
5800,مستخدم@ انت حجل جل الديب ما هيك؟ انشالله ما بضل سيارة لاحلى عالم والشحتار يغطي خلقتك البشعة,misogyny,stereotyping & objectification
3585,مستخدم@ موتي يا كلبة,misogyny,threat of violence
5826,مستخدم@ ��� يعني انتي وهل كم اهبل اكتشفت البارود ليش وين في جيش بلبنان المحرر غير جيش لبناني يا هبلة,misogyny,discredit
6924,مستخدم@ هسا احنا هيك ياحرامك...هههههههههههه والله بحس بعض النسوان مخابرات شرطه جنوب عمان..اقليم العاصمه..وصلت😂بس بقوول,misogyny,stereotyping & objectification
6403,مستخدم@ مستخدم@ ما عندها شغلة ولا عملة حتى اذا طلعت على الاخبار بتلّت و معش بتعرف تحكي خليها تتسلى بشوية… https://t.co/ZpdlIGqvbf,none,none
5047,مستخدم@ راية الحزب بي قلوبنا بيضل محفوظ .ومنحميها بي دمنا هي والعلم اللبنانية .,none,none
7652,مستخدم@ نحنا ولائنا للخميني وإنت ولائك لكذا حدا بن سلمان وغيره يا رخيصة ,misogyny,discredit
5405,مستخدم@ لا غلطانين انت ابدا مش واطية انت الوطاوة بنفسها العالم خلقانة من طين و انت من وطاوة,misogyny,discredit
2522,مستخدم@ مستخدم@ يا ديمة وين الخوذة���,none,none
1913,مستخدم@ رجاء ست مريم سحب نانسي السبع من تغطية اللي عم يصير وارسال حدا ينقل الصورة بدون فزلكة وحكي من راسها.… https://t.co/g0RbHYWk5U,none,none
2736,مستخدم@ تحية لك ولجهودك... لا تنسي أنه اختلف معك ببعض المواضيع. لك كل الاحترام #كلنا_ديما_صادق,none,none
5958,مستخدم@ انتي عنجد انسانة حقودة بس شغلتك تكبي فتن وتحكي طائفية ولك كيف هالبلد بدو يخلص من الطائفية اذا في وحدة مت… https://t.co/mK3FF7cDuk,misogyny,discredit
5318,مستخدم@ ربنا ياخدك قبل ما تزورى اى بلد,misogyny,damning
7083,مستخدم@ بس يا معزة يام ريحة وحشة,misogyny,stereotyping & objectification
4124,ميتين ام البنات علي الستات علي صنف الستات كلوا علي دماغهم الوسخة علي حوارتهم علي ميتين معرفتهم,misogyny,damning
2830,مستخدم@ عنجد انك بسيطة! حاجي تغردي نشاز,misogyny,discredit
5359,مستخدم@ مستخدم@ يوم شاف الموت حط علم لبنان,none,none
3075,مستخدم@ مستخدم@ العمى ما اقرفك وما التخك تفههههههه,misogyny,stereotyping & objectification
1131,مستخدم@ الستات دي بتقرفني اكتر من الرجالة الوسخة,misogyny,discredit
6376,مستخدم@ مبسوطين فيكي مشلفه نحنا ... احلى ما تكون متآمره وواطيه �,misogyny,discredit
3452,مستخدم@ نوال كنت عم بحضرك ب خدني معك كنت بتعقده ليكي فيكي تعطيني سكربينتين من عندك لحدا لو سمحتي,none,none
6222,مستخدم@ شرشوحة الاعلام وفاجرة التويتر اتحدى النّفي . اطّلعت على تطابق المواصفات والاسم بتفسي ,misogyny,discredit
3581,مستخدم@ مستخدم@ لا بدنا نروق ,misogyny,discredit
6295,مستخدم@ مستخدم@ مستخدم@ مستخدم@ انت هيك رائعة يا ريت ضلي هيك �����وهيدي آلك �شفتي انا شو منيح ��,none,none
4953,ما تقدرين تعيشين بدون رجال لانه حتى في الوقت اللي الرجال مالهم دخل دخلتيهم و ذكرتيهم ، نحن أسياد الارض و من عليها,misogyny,dominance
6870,مستخدم@ ديماااااااا� رجعتي الأولى بلبنان� �������,misogyny,discredit
3628,مستخدم@ ياريت ما تضحكين كثير اسنانك سوداء زي وجهك من تاثير القات,misogyny,stereotyping & objectification
881,مستخدم@ عم تحكي بالعفة يا هبلة روحي انضبي,misogyny,discredit
2938,مستخدم@ ,misogyny,discredit
7718,مستخدم@ انا مع الثورة وقلبي مع الناس اللي عم تطالب مطالب محقة البلد اختنق والناس اختنقت بس بلشت انتبه لإشيا غير… https://t.co/jAggt4yKMD,none,none
7100,مستخدم@ وما زلت تنبح المأجورة العفنة ! أما كفتك سوريا ! أما كفتك ليبيا ! خائنة بامتياز,misogyny,discredit
1934,مستخدم@ ديما صادق والله صرنا نستحي عنك ، بتكتبي تغريدة بردوا عليكي الناس ب٩٥٪ بهدلة جد ما بتستحي حتى ل مع الثورة ضدك,none,none
2551,مستخدم@ لعنة الله عليك ايش هذا الكلام هذا من الشرك الاكبر يابنت العاهره,misogyny,damning
6657,مستخدم@ انت مين مولك اول شي,misogyny,discredit
6073,مستخدم@ يا إعلامية إسمها عبتنظف مش عبتنضف صباح النشاط و براءة الطفولة,none,none
4790,مستخدم@ لو كان حي ضربك بالحذاء على وجهك القذر ياخاينه,misogyny,discredit
4749,مستخدم@ حبة تزقك زراق تعملك فتاق يبعتلك البلاء بحق علي الكربلاء بصوت عبدالله عقيل,misogyny,damning
2535,مستخدم@ ان شاء الله تزوريها وانشاء الله متطلعيش منها يارب ويكون قبرك فيها انتي والي زيك,misogyny,damning
3254,RT مستخدم@: مستخدم@ إنشاءالله بيقبرك وسأبول على قبرك,misogyny,damning
4777,والله انا بكره الشغل مع الستات والمديرين الستات وحوارات الستات 🤦🏼‍♀️,misogyny,dominance
1615,مستخدم@ أي حكومة وأي شعب... سماحة السيد اسمو يا محترمة...,none,none
2873,مستخدم@ لعنة الله عليك والمسلمين أجمعين حسبنا الله ونعم والوكيل,misogyny,damning
